governance_type,ecological_site,Site,Region,District,Village,surveyNo,a.1.1,a.1.2,a.1.3,a.1.4,a.2.1,a.2.2,a.2.3,a.2.4,a.3.1,a.3.2,a.3.3,a.4.1,a.4.2,a.4.3,b.1.1,b.1.2,b.1.3,b.2.1,b.2.2,b.2.3,b.3.1,b.3.2,b.3.3,b.3.4,b.4.1,b.4.2,b.4.3,b.5.1,b.5.2,b.5.3,a.1.1_w,a.1.2_w,a.1.3_w,a.1.4_w,a.2.1_w,a.2.2_w,a.2.3_w,a.2.4_w,a.3.1_w,a.3.2_w,a.3.3_w,a.4.1_w,a.4.2_w,a.4.3_w,b.1.1_w,b.1.2_w,b.1.3_w,b.2.1_w,b.2.2_w,b.2.3_w,b.3.1_w,b.3.2_w,b.3.3_w,b.3.4_w,b.4.1_w,b.4.2_w,b.4.3_w,b.5.1_w,b.5.2_w,b.5.3_w,a.1.1_weighted,a.1.2_weighted,a.1.3_weighted,a.1.4_weighted,a.2.1_weighted,a.2.2_weighted,a.2.3_weighted,a.2.4_weighted,a.3.1_weighted,a.3.2_weighted,a.3.3_weighted,a.4.1_weighted,a.4.2_weighted,a.4.3_weighted,b.1.1_weighted,b.1.2_weighted,b.1.3_weighted,b.2.1_weighted,b.2.2_weighted,b.2.3_weighted,b.3.1_weighted,b.3.2_weighted,b.3.3_weighted,b.3.4_weighted,b.4.1_weighted,b.4.2_weighted,b.4.3_weighted,b.5.1_weighted,b.5.2_weighted,b.5.3_weighted,a.1_sum,a.2_sum,a.3_sum,a.4_sum,b.1_sum,b.2_sum,b.3_sum,b.4_sum,b.5_sum,a.1_w,a.2_w,a.3_w,a.4_w,b.1_w,b.2_w,b.3_w,b.4_w,b.5_w,a.1_weighted,a.2_weighted,a.3_weighted,a.4_weighted,b.1_weighted,b.2_weighted,b.3_weighted,b.4_weighted,b.5_weighted,a_sum,b_sum
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D022,1,0.98,1.0,0.0,0,0.0,0.4286,0.7143,1,1,0,0.36,0.4583,0.75,0.25,1,0.0,0.0813,0.25,0.0,0.3333,0.0,0.5,0.25,0.75,1,0.3333,0.75,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.0,0.0,0.0,0.0998638,0.207147,0.302,0.319,0.0,0.07487999999999999,0.2525233,0.18075,0.0945,0.28,0.0,0.0271542,0.10975,0.0,0.13798619999999998,0.0,0.101,0.04675,0.273,0.308,0.1093224,0.25425000000000003,0.1136553,0.32,0.82952,0.30701080000000003,0.621,0.5081533,0.37450000000000006,0.1369042,0.2857362,0.6903224,0.6879053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27374160000000003,0.07030547320000001,0.110538,0.1336443179,0.09025450000000002,0.026696319000000003,0.0651478536,0.1056193272,0.1258866699,0.5882293911,0.4136046697
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D023,1,0.97,1.0,0.0196,0,0.0147,0.0,0.6,1,1,1,0.12,0.2083,0.5,0.0,1,0.0,0.0338,0.25,0.0,0.3333,0.0,0.25,0.5,0.25,0,0.25,0.7,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0032144,0.0,0.003234,0.0,0.174,0.302,0.319,0.379,0.02496,0.11477330000000002,0.1205,0.0,0.28,0.0,0.0112892,0.10975,0.0,0.13798619999999998,0.0,0.0505,0.0935,0.091,0.0,0.082,0.2373,0.341,0.32,0.8294944,0.17723399999999997,1.0,0.2602333,0.28,0.1210392,0.28198619999999996,0.173,0.8983000000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.273733152,0.040586585999999994,0.178,0.0684413579,0.06748,0.023602644,0.06429285359999999,0.026468999999999996,0.1643889,0.5607610959,0.34623339759999994
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D024,1,0.97,1.0,0.3922,0,0.2941,0.6667,0.6667,1,0,0,0.46,0.3333,0.75,0.0,1,0.8,0.172,0.25,0.0,0.3333,0.75,0.25,0.25,0.75,0,0.25,0.7,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0643208,0.0,0.064702,0.1553411,0.193343,0.302,0.0,0.0,0.09568,0.18364830000000001,0.18075,0.0,0.28,0.2736,0.057448,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.273,0.0,0.082,0.2373,0.1705,0.32,0.8906008,0.4133861,0.302,0.46007830000000005,0.5536000000000001,0.167198,0.3829862,0.35500000000000004,0.7278,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.293898264,0.0946654169,0.053756,0.12100059290000002,0.13341760000000003,0.032603610000000005,0.0873208536,0.054315,0.1331874,0.5633202738,0.4408444636
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D025,1,0.95,1.0,0.1765,0,0.3824,0.0,0.0,1,0,1,0.16,0.3333,0.75,0.0,1,0.8,0.1283,0.25,0.0,0.3333,0.75,0.25,0.25,0.75,0,0.25,0.55,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.028946,0.0,0.08412800000000001,0.0,0.0,0.302,0.0,0.379,0.03328,0.18364830000000001,0.18075,0.0,0.28,0.2736,0.0428522,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.273,0.0,0.082,0.18645000000000003,0.1705,0.32,0.8487460000000001,0.08412800000000001,0.681,0.39767830000000004,0.5536000000000001,0.1526022,0.3829862,0.35500000000000004,0.67695,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.2800861800000001,0.019265312000000003,0.121218,0.10458939290000001,0.13341760000000003,0.029757429,0.0873208536,0.054315,0.12388185,0.5251588849000001,0.4286927326
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D026,1,0.97,1.0,0.0784,0,0.3088,0.3333,0.3333,1,0,1,0.06,0.4583,0.75,0.0,1,1.0,0.2203,0.25,0.0,0.3333,0.75,0.25,0.25,0.75,0,0.25,0.55,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0128576,0.0,0.06793600000000001,0.0776589,0.09665699999999999,0.302,0.0,0.379,0.01248,0.2525233,0.18075,0.0,0.28,0.342,0.0735802,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.273,0.0,0.082,0.18645000000000003,0.341,0.32,0.8391376,0.24225190000000002,0.681,0.4457533,0.6220000000000001,0.1833302,0.3829862,0.35500000000000004,0.84745,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27691540800000003,0.055475685100000005,0.121218,0.11723311790000002,0.149902,0.035749389,0.0873208536,0.054315,0.15508335,0.570842211,0.4823705926
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D027,1,0.97,1.0,0.2353,0,0.4265,0.6,0.6,1,1,1,0.22,0.2083,0.75,0.25,1,1.0,0.1637,0.25,0.0,0.3333,0.0,0.25,0.25,0.25,1,0.3333,0.6,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.038589200000000004,0.0,0.09383,0.1398,0.174,0.302,0.319,0.379,0.045759999999999995,0.11477330000000002,0.18075,0.0945,0.28,0.342,0.05467580000000001,0.10975,0.0,0.13798619999999998,0.0,0.0505,0.04675,0.091,0.308,0.1093224,0.2034,0.2273447,0.32,0.8648692,0.40763,1.0,0.3412833,0.7165000000000001,0.1644258,0.2352362,0.5083224000000001,0.7507447,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.285406836,0.09334727,0.178,0.0897575079,0.17267650000000004,0.032063031000000006,0.0536338536,0.0777733272,0.1373862801,0.6465116139,0.4735329919000001
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D028,1,0.95,1.0,0.0,0,0.2353,0.6667,0.6667,1,0,1,0.34,0.2083,0.75,0.0,1,1.0,0.0745,0.25,0.0,0.3333,0.75,0.25,0.25,0.5,1,0.0833,0.7,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0,0.0,0.051766,0.1553411,0.193343,0.302,0.0,0.379,0.07072,0.11477330000000002,0.18075,0.0,0.28,0.342,0.024883,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.182,0.308,0.0273224,0.2373,0.341,0.32,0.8198000000000001,0.40045010000000003,0.681,0.36624330000000005,0.6220000000000001,0.134633,0.3829862,0.5173224,0.8983000000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27053400000000005,0.09170307290000002,0.121218,0.09632198790000002,0.149902,0.026253435000000002,0.0873208536,0.0791503272,0.1643889,0.5797770608000001,0.5070155158
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D029,1,0.95,1.0,0.0,0,0.0,0.6,0.8,1,1,1,0.32,0.3333,0.75,0.0,1,1.0,0.3451,0.25,0.0,0.0,0.5,0.5,0.25,0.25,1,0.25,0.6,0.6667,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0,0.0,0.0,0.1398,0.23199999999999998,0.302,0.319,0.379,0.06656,0.18364830000000001,0.18075,0.0,0.28,0.342,0.11526340000000002,0.10975,0.0,0.0,0.0985,0.101,0.04675,0.091,0.308,0.082,0.2034,0.2273447,0.32,0.8198000000000001,0.3718,1.0,0.4309583,0.6220000000000001,0.22501340000000003,0.24625000000000002,0.48100000000000004,0.7507447,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27053400000000005,0.0851422,0.178,0.11334203290000001,0.149902,0.04387761300000001,0.05614500000000001,0.073593,0.1373862801,0.6470182329,0.4609038931
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D030,1,0.95,1.0,0.3725,0,0.2794,0.6,0.8,1,0,1,0.52,0.2917,0.75,0.0,1,1.0,0.3955,0.25,0.0,0.3333,0.75,0.5,0.25,0.75,1,0.25,0.55,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.061090000000000005,0.0,0.061467999999999995,0.1398,0.23199999999999998,0.302,0.0,0.379,0.10815999999999999,0.16072670000000003,0.18075,0.0,0.28,0.342,0.13209700000000002,0.10975,0.0,0.13798619999999998,0.14775,0.101,0.04675,0.273,0.308,0.082,0.18645000000000003,0.1705,0.32,0.8808900000000001,0.433268,0.681,0.4496367,0.6220000000000001,0.24184700000000003,0.4334862,0.6629999999999999,0.67695,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29069370000000005,0.099218372,0.121218,0.1182544521,0.149902,0.04716016500000001,0.0988348536,0.10143899999999999,0.12388185,0.6293845241,0.5212178686
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D031,1,0.98,1.0,0.1765,0,0.3824,0.6667,0.6667,1,0,0,0.16,0.3333,0.75,0.25,1,1.0,0.097,0.25,0.0,0.3333,0.75,0.25,0.25,0.25,1,0.25,0.85,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.028946,0.0,0.08412800000000001,0.1553411,0.193343,0.302,0.0,0.0,0.03328,0.18364830000000001,0.18075,0.0945,0.28,0.342,0.032398,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.091,0.308,0.082,0.28815,0.1705,0.32,0.8584660000000001,0.43281210000000003,0.302,0.39767830000000004,0.7165000000000001,0.142148,0.3829862,0.48100000000000004,0.7786500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28329378000000005,0.09911397090000001,0.053756,0.10458939290000001,0.17267650000000004,0.02771886,0.0873208536,0.073593,0.14249295,0.5407531438000001,0.5038021636000001
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D032,1,0.94,1.0,0.098,0,0.3235,0.3333,0.3333,0,0,1,0.16,0.2083,0.75,0.0,1,0.8,0.2071,0.25,,0.3333,0.75,0.25,0.25,0.75,0,0.25,0.45,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.30456,0.338,0.016072000000000003,0.0,0.07117,0.0776589,0.09665699999999999,0.0,0.0,0.379,0.03328,0.11477330000000002,0.18075,0.0,0.28,0.2736,0.06917140000000001,0.10975,,0.13798619999999998,0.14775,0.0505,0.04675,0.273,0.0,0.082,0.15255000000000002,0.341,0.0,0.8326319999999999,0.24548589999999998,0.379,0.3288033,0.5536000000000001,0.1789214,0.3829862,0.35500000000000004,0.49355000000000004,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27476856,0.0562162711,0.067462,0.08647526790000001,0.13341760000000003,0.034889673,0.0873208536,0.054315,0.09031965,0.48492209900000005,0.4002627766
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D033,1,0.92,1.0,0.0392,0,0.0294,0.0,0.0,1,1,1,0.24,0.3333,0.75,0.0,1,0.8,0.173,0.25,0.0,0.0,0.0,0.25,0.25,0.75,1,0.25,0.45,0.3333,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.29808,0.338,0.0064288,0.0,0.006468,0.0,0.0,0.302,0.319,0.379,0.04992,0.18364830000000001,0.18075,0.0,0.28,0.2736,0.057782,0.10975,0.0,0.0,0.0,0.0505,0.04675,0.273,0.308,0.082,0.15255000000000002,0.1136553,0.0,0.8165088,0.006468,1.0,0.41431830000000003,0.5536000000000001,0.16753200000000001,0.09725,0.6629999999999999,0.26620530000000003,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.269447904,0.001481172,0.178,0.10896571290000001,0.13341760000000003,0.03266874,0.022173000000000002,0.10143899999999999,0.048715569900000005,0.5578947889,0.3384139099
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D034,1,0.93,1.0,0.1569,0,0.3676,0.0,0.0,1,1,1,0.14,0.3333,0.25,0.0,1,0.0,0.062,0.25,0.0,0.3333,0.0,0.25,0.75,0.75,1,0.25,0.7,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.30132000000000003,0.338,0.025731600000000004,0.0,0.080872,0.0,0.0,0.302,0.319,0.379,0.02912,0.18364830000000001,0.06025,0.0,0.28,0.0,0.020708,0.10975,0.0,0.13798619999999998,0.0,0.0505,0.14024999999999999,0.273,0.308,0.082,0.2373,0.1136553,0.32,0.8390516,0.080872,1.0,0.27301830000000005,0.28,0.130458,0.3287362,0.6629999999999999,0.6709553,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27688702800000004,0.018519688,0.178,0.07180381290000001,0.06748,0.02543931,0.07495185359999999,0.10143899999999999,0.12278481990000001,0.5452105289,0.3920949835
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D035,1,0.91,1.0,0.0,0,0.2206,0.5,0.5,1,0,1,0.06,0.4167,0.75,0.0,1,0.0,0.1023,0.25,0.0,0.3333,0.75,0.0,0.25,0.25,0,0.25,0.7,0.3333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.29484000000000005,0.338,0.0,0.0,0.048532,0.1165,0.145,0.302,0.0,0.379,0.01248,0.22960170000000002,0.18075,0.0,0.28,0.0,0.0341682,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.0,0.082,0.2373,0.1136553,0.32,0.80684,0.310032,0.681,0.42283170000000003,0.28,0.1439182,0.3324862,0.173,0.6709553,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.2662572,0.070997328,0.121218,0.11120473710000002,0.06748,0.028064049,0.0758068536,0.026468999999999996,0.12278481990000001,0.5696772651,0.3206047225
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D036,1,0.9,1.0,0.0588,0,0.1324,0.0,0.0,1,1,1,0.04,0.3333,0.75,0.25,1,0.0,0.0542,0.25,0.0,0.3333,0.0,0.0,0.25,0.25,0,0.0833,0.6,0.8333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.2916,0.338,0.0096432,0.0,0.029127999999999998,0.0,0.0,0.302,0.319,0.379,0.00832,0.18364830000000001,0.18075,0.0945,0.28,0.0,0.0181028,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.0,0.0273224,0.2034,0.28415530000000006,0.32,0.8132432,0.029127999999999998,1.0,0.3727183,0.37450000000000006,0.1278528,0.18473619999999996,0.1183224,0.8075553,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.26837025600000003,0.006670311999999999,0.178,0.09802491290000001,0.09025450000000002,0.024931296,0.04211985359999999,0.018103327199999998,0.1477826199,0.5510654809000001,0.3231915967
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D037,1,0.88,1.0,0.0588,0,0.2941,0.5714,0.5714,1,1,0,0.2,0.4167,0.75,0.0,1,0.0,0.0846,0.25,0.0,0.3333,0.0,0.0,0.25,0.25,0,0.0833,0.7,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.28512,0.338,0.0096432,0.0,0.064702,0.1331362,0.165706,0.302,0.319,0.0,0.0416,0.22960170000000002,0.18075,0.0,0.28,0.0,0.0282564,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.0,0.0273224,0.2373,0.341,0.32,0.8067632,0.3635442,0.621,0.45195169999999996,0.28,0.1380064,0.18473619999999996,0.1183224,0.8983000000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.26623185600000004,0.0832516218,0.110538,0.11886329709999999,0.06748,0.026911248000000002,0.04211985359999999,0.018103327199999998,0.1643889,0.5788847749,0.3190033288
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D038,1,0.97,1.0,0.1373,0,0.1029,0.5,0.5,1,1,0,0.14,0.3333,0.75,0.0,1,0.0,0.2623,0.25,0.0,0.3333,0.0,0.0,0.25,0.75,1,0.3333,0.7,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0225172,0.0,0.022638000000000002,0.1165,0.145,0.302,0.319,0.0,0.02912,0.18364830000000001,0.18075,0.0,0.28,0.0,0.0876082,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.273,0.308,0.1093224,0.2373,0.1705,0.32,0.8487972,0.284138,0.621,0.3935183,0.28,0.19735819999999998,0.18473619999999996,0.6903224,0.7278,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.280103076,0.065067602,0.110538,0.1034953129,0.06748,0.038484849,0.04211985359999999,0.1056193272,0.1331874,0.5592039909000001,0.3868914298
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Port_Berger,Tsinjoarivo,D039,1,0.95,1.0,0.3725,0,0.5294,0.6,0.6,1,0,0,0.36,0.4167,0.75,0.25,1,1.0,0.158,0.25,0.0,0.3333,0.75,0.0,0.25,0.25,1,0.0833,0.7,0.5,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.061090000000000005,0.0,0.116468,0.1398,0.174,0.302,0.0,0.0,0.07487999999999999,0.22960170000000002,0.18075,0.0945,0.28,0.342,0.052772000000000006,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.308,0.0273224,0.2373,0.1705,0.32,0.8808900000000001,0.430268,0.302,0.48523170000000004,0.7165000000000001,0.162522,0.3324862,0.42632240000000005,0.7278,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29069370000000005,0.098531372,0.053756,0.12761593710000002,0.17267650000000004,0.031691790000000004,0.0758068536,0.0652273272,0.1331874,0.5705970091000001,0.4785898708000001
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,D040,1,0.94,0.625,0.5686,0,0.4265,0.0,0.3333,1,1,0,0.62,0.3333,0.75,1.0,1,0.8,0.3455,0.5,1.0,0.6667,0.0,0.0,0.25,0.75,1,0.75,0.65,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.30456,0.21125000000000002,0.0932504,0.0,0.09383,0.0,0.09665699999999999,0.302,0.319,0.0,0.12896,0.18364830000000001,0.18075,0.378,0.28,0.2736,0.115397,0.2195,0.227,0.2760138,0.0,0.0,0.04675,0.273,0.308,0.246,0.22035000000000002,0.341,0.0,0.7830604,0.190487,0.621,0.4933583,0.9316,0.561897,0.3227638,0.827,0.56135,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.258409932,0.043621523,0.110538,0.12975323290000002,0.22451559999999998,0.109569915,0.0735901464,0.126531,0.10272705,0.5423226879,0.6369337114000001
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,D041,1,0.95,1.0,0.0392,0,0.0294,0.0,0.5,1,0,0,0.14,0.3333,0.25,0.25,1,0.8,0.023,0.5,0.0,0.0,0.75,0.0,0.75,0.75,1,0.75,0.75,0.8333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0064288,0.0,0.006468,0.0,0.145,0.302,0.0,0.0,0.02912,0.18364830000000001,0.06025,0.0945,0.28,0.2736,0.0076820000000000005,0.2195,0.0,0.0,0.14775,0.0,0.14024999999999999,0.273,0.308,0.246,0.25425000000000003,0.28415530000000006,0.32,0.8262288000000001,0.151468,0.302,0.27301830000000005,0.6481000000000001,0.227182,0.288,0.827,0.8584053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27265550400000005,0.034686172,0.053756,0.07180381290000001,0.15619210000000003,0.04430049,0.065664,0.126531,0.1570881699,0.43290148890000013,0.5497757599
Well established LMMAs,Mangrove,Sahamalaza,Sofia,Analalava,Antafiatambalaka,D042,1,0.96,1.0,0.1176,0,0.3382,0.0,0.0,1,0,0,0.1,0.2083,0.75,0.5,1,0.8,0.1435,0.5,0.0,0.0,0.75,0.0,0.25,0.75,1,0.75,0.75,0.8333,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31104,0.338,0.0192864,0.0,0.074404,0.0,0.0,0.302,0.0,0.0,0.0208,0.11477330000000002,0.18075,0.189,0.28,0.2736,0.047929,0.2195,0.0,0.0,0.14775,0.0,0.04675,0.273,0.308,0.246,0.25425000000000003,0.28415530000000006,0.32,0.8423264,0.074404,0.302,0.3163233,0.7426,0.26742900000000003,0.1945,0.827,0.8584053,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27796771200000003,0.017038516,0.053756,0.0831930279,0.1789666,0.05214865500000001,0.044346000000000003,0.126531,0.1570881699,0.4319552559,0.5590804249
